text,label,binary_rate_change_result
언제는 잘했던 척 포장 오지네,1,1.0
여친이 이런 전화 내역만 봐도 의심해 ㅠ,0,0.0
그렇지! 남자가 팬티만 입고 다니면 왜 저러나 하고 지들도 쳐다볼거 아냐? 그럼 그것도 성추행이겠네!,1,1.0
그러니까 걔네 우리처럼 딱 3일만 살아봐라 울면서 다시 원래대로 살게 해달라고 빌빌 거릴껄?,1,1.0
누가 시킨 것도 아니고 피해자가 있는 것도 아니고 혐오를 부추기는 것도 아닌데 왜 그러는 거여,0,0.0
지난번에 그짝 지역이 #@인간및인간집단.인물.정치인.남성# 성님 뽑았는데... 이번에는 누구더라? 이...이...,1,1.0
야 반지 빠질 걱정은 안해도 되겠다,0,0.0
우울증은 나약한 사람들이나 걸리는 정신병이지,1,1.0
나도 저번에 같이 일했거든,0,0.0
지각도 습관이다 너.,0,0.0
실수로 개고기를 먹었다는 영국 여자가 있네?,0,0.0
이거 얼마에요? 싱싱한 거 맞아요?,0,1.0
너는 뭔데 간섭이니? 너도 청소부냐? 청소부면 청소부 답게 청소나 쳐 할 것이지,1,1.0
영상 보니까 그냥 남자버젼 강남 미인인데?,1,0.0
#@인간및인간집단.인물.정치인.남성# 마무리까지 왜 저러니...,0,0.0
그걸 겉으로 표현하냐 안하냐 차이지 ㅋㅋ,0,0.0
국제망신이다 정말,0,0.0
난 면상 터진애랑 술먹으니까 기분안좋은데?,1,1.0
성병걸린 사람같음,1,1.0
#@인간및인간집단.인물.방송인.여성#는 매력 있게 생긴 얼굴이지,0,0.0
요즘 알바 구하기 너무 힘들지 않아?,0,0.0
우리집에 건물 21채? 정도 있는 거 같아!,0,0.0
얼굴도 극혐인데다 실력도 없는 게 어떻게 나왔대.,1,1.0
너 #@인간및인간집단.인물.인물_무정보.남성# 알지? 자연대 불법 촬영 사건 주동자였던.,0,0.0
"야, 곱은 소의 위액이란자 빙충아",1,1.0
아니 진짜로..연애 안 한 지 벌써 2년 넘었어.,0,0.0
인정 ㅋㅋㅋ 자기가 싼 똥을 자꾸 기업한테 치우라고 하는 양심 없는 대통령이야.,1,1.0
쟤 바람이 이번 한번이 아니라던데..,0,0.0
남탕은 여자 슴가만 크면 성괴를 봐도 좋다고 헐떡 거릴 듯,1,1.0
야 요즘 건조기 맣이 쓰ㅏ던데 그렇게 좋아?,0,0.0
맞아 고졸들은 진짜 덜떨어진 짐승들 같던데,1,1.0
"어, 간장종지같이 작아서 못 찾음ㅋㅋㅋ",1,1.0
#@인간및인간집단.인물.정치인.남성# 너무 막나가는 거 아닌지 몰라,0,1.0
ㅋㅋ맨날 동꼬 헐어서 응급실 가자너,1,1.0
나 이번에 꼭 열심히 공부해서 영어인증시험 통과한다.,0,0.0
멍청해서 말귀를 못알아듣잖아.,1,1.0
ㅋㅋ 좋은 냄새는 무슨 피비린내 난나,1,1.0
여기 입주민이 음식을 시키셔서요.,0,0.0
내가 선빵날리면 쟨 이미 죽었어.,1,1.0
조별과제하다가 인류애 다 떨어지네 쓰레기들 때문에 ㅋㅋ,1,1.0
저 여자 방송에서 저 정도면 실제론 완전 싹퉁 바가지인 인간이겠는데?,1,1.0
머리 나빠서 똥통학교 왔으면 예습이라도 해와야 할 거 아니야,1,1.0
엄마 나 진짜 이 사람이랑 결혼하고 싶어,0,0.0
진짜 비교하는거 너무 기분 나쁨,0,0.0
그러게 개가 불쌍하다 정말 저런 주인이 키우니깐,0,1.0
또 싸움 난 거 봐,0,0.0
우리 애가 저 불결한 애들이랑 엮여서 놀게 될까봐 무서워,1,1.0
역시  빨갱이 아니랄까 봐,1,1.0
ㅋㅋㅋ나가서 잘 되니까 배 아픈가봐,0,0.0
"아마 엄마 콤플렉스 있어서, 취향이 그쪽인거지ㅋㅋㅋ",1,1.0
하여간 피해의식 쩔어 있는 애들이랑은 뭔 말을 못함,1,1.0
저런 조현병 걸린 인간.,1,1.0
남자놈이 고자가 아니고서야 마사지 받는데 흥분을 안 하겠냐?,1,1.0
넌 남편이 어떤 일 했으면 좋겠음?,0,0.0
제발 #@# 우주로 갔다가 스페이스X랑 같이 폭사 했으면 좋겠다. 저 놈이 사람이냐? 탈 쓴 악마지,1,1.0
이 악물고 부정하나봄ㅋㅋㅋㅋ,1,0.0
예수가 지금 기독교 놈들 보면 정화 마려울 듯,1,1.0
야 너 그거 범죄야,0,0.0
분리수거도 안되는 폐기물이 참 입만 살았네,1,1.0
가르치는 선생들이 문제인걸까 아니면 학생들이 멍청한걸까?,1,1.0
욕 박으려고 들어왔는데 이건 인정,0,1.0
솔직히 시상식 일은 #@# 까면 안 되지,0,0.0
뭐 또 '해줘' 하게? 걍 니 혼자 슬퍼해 분위기 ㅆ창내지말고,1,1.0
내말이 애가 정수기 물을 콸콸 틀어놓는데도 신경도 안쓰고 하지마만 함,0,1.0
혼자 그렇게 상상하면서 웃는 모습 생각하니까 소름돋는다;,0,1.0
뻔뻔하게 영화도 잘 찍던데 피해자들만 불쌍,0,1.0
목숨은 소중한데 나쁜 선택 하지 말고 돌아오세요.,0,0.0
어떻게 처벌할지 지켜봅시다.,0,0.0
패드립 할 시간에 냉장고 청소나 해라,0,1.0
지금 한 따까리 하자는거야?,1,1.0
저 프로그램은 성범죄자가 있어,0,0.0
왜갑자기 풀발이고 ㅋㅋ,1,1.0
걱정 고마워 친구야~,0,0.0
그니까 ㅋㅋㅋ 지는 감정에 충실해도 되는데 남은 하면 안 되는 내로남불형인 거지,1,1.0
미국이랑 중국이랑 전쟁 나도 핵전쟁만 아니면 되니까 그냥 우리는 팝콘이나 먹으면 된다.,0,0.0
세금은 내는 사람만 더 내고 더내고,0,0.0
하.. 익명 게시판에 헌팅글 올렸더라...,0,0.0
대학원이랑 병행하려니 죽을맛이야,0,0.0
야 후배들 잡는 거 보고 식겁을 했다.,0,0.0
사람 죽여놓고 뻔뻔하게 방송 나오는 거도 웃기고 지 아니라고 끝까지 왕왕거리다가 잡혀 들어간 거 줄라 코미디 이제 고통스럽게 죽는 일 만 남았다,1,1.0
와 어제 윗집 때문에 잠을 한숨도 못 잤어,0,0.0
너도 한국 사람이면서 왜 그런 말을 쓰니?,0,0.0
걔 말 너무 더듬는거 같지.,1,0.0
괜히 시월드라는 말이 있는 게 아니야,0,1.0
파면하고 공무원 수당 다 금지시키고 직무유기로 구속,1,1.0
#@#이라는 여행 유튜버 재미있더라,0,0.0
유튜브로 보니 #@인간및인간집단.인물.방송인.여성# 눈가에 주름이 아주 자글자글하네ㅋㅋㅋ,1,1.0
너 임대주택에 산다면서?,0,0.0
쓰레기 하나도 안치워져있던걸?,0,0.0
ㅋㅋㅋ 저런 애 뽑은 감독도 진짜 레전드다. 소속팀에서 졷도 못 나오는 애를 왜 뽑아가냐고,1,1.0
솔직히 자극적인 게임만 내놓는 게임회사도 문제야,1,0.0
우리엄마가 시식코너에서 저녁먹으라고 했는데요,0,0.0
발목 잘라버리는 수가 있어,1,1.0
범죄자 아빠 가족들도 불쌍,1,0.0
사고영상보고도 오토바이를 타고 싶을까?,0,0.0
오 날씨도 좋은데 한강 가자~,0,0.0
어차피 지 엄마도 닳고 닳았을껄? ㅋㅋㅋㅋ,1,1.0
내 고딩동창 매번 왜말안했냐고 자기한테 말안해서 피해봤다고 함,0,0.0
게임 하면서 아군 팀원한테 화내는 사람들 진짜 싫다;;,0,0.0
에휴 회사 꼬붕처럼 일만 하다가 죽을 거야?,1,1.0
당대표가 아니라 무능충 사이비 교주 아니냐?,1,1.0
무슨 소리야 털이 이렇게 수북한데,0,1.0
정말 노답 졸부 많지만 너도 똑같구나,1,1.0
동양인은 절대 훌륭한 사람이 될 수 없어,1,1.0
나는 어디로 놀러가지 않을거야.,0,0.0
그렇게 까지 하긴 좀 ㅋㅋㅋ,0,0.0
나는 멍청한 애들이 싫어서...그걸 커버 할만큼 잘생긴 게 아니라면 바로 차단할 거 같은데?,1,1.0
컴퓨터 로딩 안 될 때마다 자살하고 싶어.,1,1.0
태어날 아이와 와이프는 무슨죄?,1,0.0
와 좀 있으면 군대에서 우유 안 먹어도 된다는대,0,0.0
제주도 애들 본토를 육지라고 표현하는 거 뭔가 재밌어 ㅋㅋㅋ,0,0.0
"응, 일본 원숭이들은 마인드 자체가 민폐야",1,1.0
성매매 지출 3위 국가가 한국이라잖아.,0,0.0
남자들 기운 좀 내라고 특별 포상 개념인 거지,1,1.0
오르막길에서 길 막 오져,1,0.0
뭔가 너가 나 보는 눈빛이 달라졌어,0,0.0
이런 맛없는 음식을 도대체 왜 먹는걸까?,0,0.0
언니 그렇게 쳐드시다가 당뇨병걸리세요,1,1.0
너 까짓게 나에 대해서 뭘 안다고 지껄여?,1,1.0
빠순이들이 기사 보고 완전 흥분했네,1,1.0
ㅇㅇ 뒤에 좀 뚫어서 기강 좀 잡아야 돼,1,1.0
대체 뭐하는 사람이길래 트렁크에 밧줄을 들고 다님?,0,0.0
뭔가 작가라는 직업이랑 매치가 안 되는 얼굴이긴 하다,0,1.0
얼마나 낮짝이 두꺼운지 미안하다고 하는 것도 못 봤어.,1,1.0
아니 다른 애들 몰래 사탕 나눠주려고 한 거야,1,0.0
#@인간및인간집단.인물.정치인.남성#은 혼자 쿨남인 척 쩐다.,1,1.0
너 어차피 부모도 없잖아 고아원에서 지어줬냐?,1,1.0
이거 좀 버려주세요,0,0.0
국민에 대한 예의 좀 갖춰라 이것들아,1,1.0
오늘저녁 골뱅이녀들 다먹어야지,1,1.0
"아이고 얘야 인생 긴데, 이런 일로 극단적인 선택이라니...",0,0.0
ㅋㅋ 니 동생 파병 보내서 다리 한 번 잘려봐야 정신 차리겠다,1,1.0
현실 파악이 안 되는 타입이네,0,0.0
밖에 천둥 엄청 치네,0,0.0
주인 성격도 안좋아.,0,0.0
네가 영어 못한다고 다른 사람들도 영어 못하는 줄 알아?,1,0.0
계곡에 쓰레기버리고 가는 사람들 많나 보더라,0,0.0
너 독해력 보니까 언어 7등급인 것 같은데?,1,1.0
요즘 소상공인들이 얼마나 힘든데 정치인들은 때깔 좋은 거 봐,1,1.0
너무 시끄러워서 잼민 혐오증 걸림,1,1.0
너희 부모님이 그렇게 가르치더냐?,1,1.0
솔직히 성전환수술 환자들이 왜 티비에 나오는거야?,0,1.0
새벽3시에 기타치는 거 실화냐?,0,0.0
나는 너 걱정되서 하는 말인데 왜 말을 그렇게 밖에 못해?,0,0.0
잘 못하겠으면 미리 이야기를 해야지,0,0.0
주차 공간이 없으면 차를 가지고 나오지 말아야지,0,0.0
진짜 군침이 싹 도는데?,1,0.0
저 친구 모솔이라고 하데,0,0.0
그러면 아이 버릇 엄청 나빠질텐데,0,0.0
헛소리 하는 인간들 스톤헤드 인증 그만,1,1.0
"아, 이따위 도시락을 추천한 편의점 알바생 목을 비틀어 버리고 싶다.",1,1.0
예쁜 아내도 있고 내연녀도 있다니 부럽다,0,0.0
해병대 또 터졌네,0,0.0
너 내심 부러운 거 아니야?,0,0.0
부모들이 교육을 안시켰는지 그 부모도 패고싶음,1,1.0
진짜로 애 보는게 더 힘들었으면 당장 남편 전업주부 시키고 자기가 나가서 일할걸,0,0.0
어휴 재수없어.생긴건 개다리 같은게 쳐다보기는.,1,1.0
그니까ㅋㅋ시위하면 뭐 달라진다고 꽥꽥소리질러대는지...,1,1.0
애기들 너무 귀엽지?,0,0.0
한녀같은 버러지들은 왜 존재하는 거냐,1,1.0
그래? 그런 집단이면 아예 박멸을 해버려야겠네.,1,1.0
너 흑형들한테 잘못보이면 닭모가지 따이듯 너도 한방에 훅가니까 알아서 몸 사려라.,1,1.0
대표님. 생각보다 안목이 낮으시네요. 실망입니다.,0,0.0
쟤는 편이랑 적을 둘 다 많이 가지고 있는 스타일임,0,0.0
한심하네,0,1.0
요즘 그쪽동네는 어떠냐? 안본지 꽤 됬는데,0,0.0
지 부모 허리 쳐 굽는 거 보면서도 뚫린 입이라고 지껄이네.,1,1.0
왜 이렇게 똥 묻은 개마냥 안절부절 못해? 정신사나워.,1,1.0
너 출산하고 나서 뱃살도 나오고 다리도 부어서 보기 흉해.,1,1.0
ㅋㅋㅋㅋ 억지 감동은 인정이지,0,0.0
못생겻으면 성형이라도 좀 했으면 좋겠다.,1,1.0
"아니나 다를까, 그럼 또 여자가 맞을 짓 했겠네",1,1.0
내 인생의 낙이야.,0,0.0
저 인간은 그냥 키빨에 유명세 좀 탔다고 저렇게 깝치냐?,1,1.0
넌 공부도 못하는 놈이 하루종일 게임해서 뭐 쳐 먹고 살래?,1,1.0
"오케이 땡큐 , 언제 시켜줄껀데?",0,0.0
그래도 함부로 죽는다는 말은 하지 말지,0,0.0
죄송합니다.,0,0.0
결혼은 확실이 예쁜 여자랑 해야한다,1,0.0
애초에 돈 없고 빽 없는 애들이 군대 가서도 더 고생하는 건데 뭐 자랑이라고,1,1.0
김을 최초로 먹기 시작한 건 우리나라 맞는데 지금 김밥의 형태는 일본이 먼저일걸,0,0.0
걔네들 업무가 그런거겠냐? 상관들한테 대주는게 업무지,1,1.0
요즘에도 그런 애들이 있어?,0,0.0
으 너 개오글거리는 그런 게 취향이냐ㅋㅋ? 웩,1,1.0
이래서 성매매가 합법화되어야 한다는 거다.,1,1.0
어떤생각이 드는데 그래?,0,0.0
우리가 알빠임? 성추행범이 말이 개 많네 쫄딱 망해도 시원치 않을 판에,1,1.0
그래도 중립을 지키는 건 괜찮다고 생각해.,0,0.0
그리고 멸치들이 가디건 입은거만큼 꼴보기 싫은게 없어 ㅋㅋ,1,1.0
뭐든 처음하면 무서운거죠,0,0.0
아니 니가 봐도 맞는 말이잖아 아니면 나 소개 시켜주라,1,0.0
너가 나 돈 줄 거 아니면 제발 내 눈 앞에서 사라져,1,1.0
한남충말고는 아무도 안 한다.,1,1.0
ㅋㅋㅋㅋ 5천 원에 인생 거는 마인드,1,1.0
저인간은 아침부터 재수없게 쪼아대냐,0,1.0
거지처럼 국가 지원금만 받아먹을 생각하지 말고,1,1.0
봊초애들 특 못생긴련들 빨아주면서 정작 예쁜애들은 보적보한다고 탈락시킴,1,1.0
걍 지들 맘대로인겨 여자란 족속들은 ㅋㅋㅋ,1,1.0
이 주스 정말 맛있다.,0,0.0
뜬금 없이 뭔 의원직 사퇴야,0,0.0
저렇게 살다간 업소나 다니는 노총각 되겠지,1,1.0
터키인들 제발 사라졌으면 좋겠다,0,1.0
너도 이렇게 만들어줄까?,1,0.0
남자가 여자친구한테 헌신하는 것같더라,0,0.0
고양이한테 왜 그래,0,0.0
가정교육을 못 받았으니 애가 저 지경이 되도록 미개해지지,1,1.0
문재앙 뽑았더니 나라가 재앙의 연속이다.,1,1.0
16~17세 접종 예약 4시간 만에 20.8%라는 거 믿어지냐?,0,0.0
그 약쟁이 샠히? 진심임??,1,1.0
일부일처제 때문에 불륜이 나고 바람을 피우는 거야.,0,1.0
딸치느라 바쁜거겠지 에베베 니 야동 중독자 아니였냐? 아니냐고,1,1.0
그런애들이 커서 된게 너 잖아 ㅋㅋ 일용직이나 단순 작업 공장만 다니는게 무슨 그런애들 걱정해 ㅋㅋ 니 인생부터 쓰레긴데,1,1.0
별의 별 인간들때문에 걱정이 하나 더 늘었어,0,1.0
이번엔 나는 저 후보한테 힘을 좀 실어주고 싶다,0,0.0
부족하면 그냥 캐시 충전해서 사면되는 걸 왜 그렇게 멍청하게 노가다를 뛰냐?,1,1.0
고분고분하게 꿀꺽해주면 나름 ㄱㅊ,0,1.0
거기 왜 이용하는데,0,0.0
맨날 교회 가서 공짜로 나눠주는 거 쳐받으니 생각 자체가 이 모양이지.,1,1.0
말투 개틀딱같네 ㅋㅋ;;,1,1.0
어디서 기집련이 남자들 말하는데 끼고 찌럴이냐 기분 다 잡쳤네,1,1.0
이번에 공무원 붙을 수 있을까? ㅠㅠ,0,0.0
점심시간에 식당에서 상사 만났다,0,0.0
북한 수령 #@#이 탄 차에 결함이 생겼대,0,0.0
걔네 mr 제거한 거 들어 봄?,0,0.0
언니가 가져갔지?,0,0.0
어휴..너네 봊이들은 뭐 가식없이는 말 못하나봐? 니 코 더 길어져서 죨리 메부리 마녀같음 조디 작작 놀려,1,1.0
마스크 안낀 틀딱 정신 나간 거 아니냐,1,1.0
요즘은 학생들도 타투를 많이 하네,0,0.0
니 건강 생각해서라도 술 줄이고 운동하자,0,0.0
너가 말하는 그 #@# 남자가 널 세상에 있게 했다. 말 조심해서 해라.,0,0.0
꼴리는 대로 임신시켜 놓고 낙태하라는 싸패잖아,1,1.0
오늘 식당갔는데 조선족이 서빙하는데 역겨워 죽는줄..,1,1.0
지하상가 가게들 문 닫은거야 아니면 아직 영업을 안하는건가?,0,0.0
수준떨어지는 배신의 아이콘이니까,1,1.0
주인공은 몇 번 등장도 안 했어 ㅎㅎ,0,0.0
엄마가 폰 하지 말랬지?,0,0.0
"야, 오죽하면 더듬어만진당이라고 불리겠냐 ㅋㅋㅋ",1,1.0
야 너는 니 성격이 그렇게 헛짓거리맞은데 자상한 사람이 버텨나겠니,1,1.0
진짜 내가 반드시 쟤보다 더 좋은 조건에서 일할거다,0,0.0
여자는 남자보다 열등할 수밖에 없어.,1,1.0
만약 안 되면 너랑 니 가족 죽여버린다,1,1.0
맞아 어떻게 #@#을 십자가에 못 박을 수 있지?,1,0.0
그러게 뇌를 거치지 않고 아무렇게나 내뱉는 게 상종하기 싫더라,1,1.0
하긴....너처럼 천한 집안의 자식이 돈이 어디있어서 가겠냐?,1,1.0
마스크를 벗으니까... 눈만 볼때랑 다르더라.,0,0.0
저러고 #@인간및인간집단.인물.방송인.남성# 집 갔으니 #@인간및인간집단.인물.방송인.남성#가 치마 내려줬겠네,1,1.0
바보냐? 머리는 장식품인 것들이 이렇게 많아.,1,1.0
요즘엔 반려 동물을 넘어서 반려 식물도 생기더라,0,0.0
아 그만해. 고막 찢어지겠어.,0,1.0
걘 그런거 살 돈은 어디서 난다냐?,0,0.0
남자친구가 계속 머리를 기른다,0,0.0
그런데 기러기생활까지 하고 있어?,0,0.0
나 한 삼일 됐나,0,0.0
국제 망신 시키지 말고 사퇴해라 이 무식한 사람아,1,1.0
본인이 만취해서 실족사했겠지,0,0.0
그냥 물어본건데 꼴값좀 떨지 마,1,1.0
놀고 싶어 환장한듯,1,1.0
틀딱들 모여가지고 시끄럽게 구네,1,1.0
남이 찍어준 거 보니까 바로 꼬무룩해진다,1,1.0
구석으로 좌천시키는 것도 아니고 해외 부장 발령이면 좋은 거 아니냐?,0,0.0
돈에 눈이 멀어서 너무 꼴보기 싫다,1,1.0
자 해 봐라,1,0.0
아내나 여친들은 보통 남자한테 잘 보이려고 살 빼고 그러지 않냐?,0,0.0
마음에 들면 번호 물어봐 봐,0,0.0
지들 여친 사진 유출하는 남자들 면상 보면 말도 안나와,0,1.0
근데 양심도 없이 영어노래 들고나온 게 가관이다,1,1.0
맞아 탈레반처럼 남자들한테 한명씩 좀 주고,1,1.0
내가 냉장고 열 땐 겨우 사과 두 알 뿐이었다고. 어디서 뒤집어 씌워?,1,1.0
나 좀 억울하네..ㅋㅋ,0,0.0
저 엄마는 최소한 미안하다라는 감정은 있잖아,0,0.0
